year,round,constructorId,constructor,n_entries_season,n_mech_season,reliability_mean,reliability_sigma
2018,10,9,Red Bull,20,4,0.8125,0.06794466331307612
2018,10,10,Force India,20,2,0.875,0.057570773308979785
2018,10,15,Sauber,20,2,0.875,0.057570773308979785
2018,10,131,Mercedes,20,3,0.84375,0.06320623710592894
2018,10,210,Haas F1 Team,20,2,0.875,0.057570773308979785
2018,11,1,McLaren,22,4,0.8235294117647058,0.06443794794178426
2018,11,3,Williams,22,4,0.8235294117647058,0.06443794794178426
2018,11,4,Renault,22,1,0.9117647058823529,0.04794336748099466
2018,11,5,Toro Rosso,22,3,0.8529411764705882,0.05986473465871852
2018,11,6,Ferrari,22,2,0.8823529411764706,0.054460005868973614
2018,11,9,Red Bull,22,5,0.7941176470588236,0.06834676493307207
2018,11,10,Force India,22,2,0.8823529411764706,0.054460005868973614
2018,11,15,Sauber,22,2,0.8823529411764706,0.054460005868973614
2018,11,131,Mercedes,22,3,0.8529411764705882,0.05986473465871852
2018,11,210,Haas F1 Team,22,2,0.8823529411764706,0.054460005868973614
2018,12,1,McLaren,24,5,0.8055555555555556,0.06506458381280403
2018,12,3,Williams,24,4,0.8333333333333334,0.06126788517448398
2018,12,4,Renault,24,1,0.9166666666666666,0.04543747973385589
2018,12,5,Toro Rosso,24,3,0.8611111111111112,0.056854191276742294
2018,12,6,Ferrari,24,2,0.8888888888888888,0.051665617219475234
2018,12,9,Red Bull,24,6,0.7777777777777778,0.06834718724769394
2018,12,10,Force India,24,2,0.8888888888888888,0.051665617219475234
2018,12,15,Sauber,24,3,0.8611111111111112,0.056854191276742294
2018,12,131,Mercedes,24,3,0.8611111111111112,0.056854191276742294
2018,12,210,Haas F1 Team,24,2,0.8888888888888888,0.051665617219475234
2018,13,1,McLaren,26,5,0.8157894736842105,0.06207460530152186
2018,13,3,Williams,26,4,0.8421052631578947,0.0583894943394978
2018,13,4,Renault,26,1,0.9210526315789473,0.04317961337591405
2018,13,5,Toro Rosso,26,3,0.868421052631579,0.05412850994785805
2018,13,6,Ferrari,26,3,0.868421052631579,0.05412850994785805
2018,13,9,Red Bull,26,6,0.7894736842105263,0.06528143925747813
2018,13,10,Force India,26,2,0.8947368421052632,0.049142082202518554
2018,13,15,Sauber,26,3,0.868421052631579,0.05412850994785805
2018,13,131,Mercedes,26,3,0.868421052631579,0.05412850994785805
2018,13,210,Haas F1 Team,26,2,0.8947368421052632,0.049142082202518554
2018,14,1,McLaren,28,6,0.8,0.06246950475544243
2018,14,3,Williams,28,4,0.85,0.055765187147188665
2018,14,4,Renault,28,1,0.925,0.04113481701347057
2018,14,5,Toro Rosso,28,4,0.85,0.055765187147188665
2018,14,6,Ferrari,28,3,0.875,0.05164961690883359
2018,14,9,Red Bull,28,7,0.775,0.06521540293893617
2018,14,10,Force India,28,2,0.9,0.04685212856658182
2018,14,15,Sauber,28,3,0.875,0.05164961690883359
2018,14,131,Mercedes,28,3,0.875,0.05164961690883359
2018,14,210,Haas F1 Team,28,2,0.9,0.04685212856658182
2018,15,1,McLaren,30,6,0.8095238095238095,0.05988263935590598
2018,15,3,Williams,30,4,0.8571428571428572,0.053363383402687745
2018,15,4,Renault,30,1,0.9285714285714286,0.039274386769225546
2018,15,5,Toro Rosso,30,4,0.8571428571428572,0.053363383402687745
2018,15,6,Ferrari,30,3,0.8809523809523809,0.049385828738172384
2018,15,9,Red Bull,30,7,0.7857142857142857,0.06257411362736665
2018,15,10,Force India,30,2,0.9047619047619048,0.0447649677329075
2018,15,15,Sauber,30,3,0.8809523809523809,0.049385828738172384
2018,15,131,Mercedes,30,3,0.8809523809523809,0.049385828738172384
2018,15,210,Haas F1 Team,30,2,0.9047619047619048,0.0447649677329075
2018,16,1,McLaren,32,6,0.8181818181818181,0.0574959574576069
2018,16,3,Williams,32,4,0.8636363636363636,0.051157403079194336
2018,16,4,Renault,32,1,0.9318181818181819,0.0375745356595068
2018,16,5,Toro Rosso,32,6,0.8181818181818181,0.0574959574576069
2018,16,6,Ferrari,32,3,0.8863636363636364,0.04731059089695756
2018,16,9,Red Bull,32,7,0.7954545454545454,0.06013071161510433
2018,16,10,Force India,32,2,0.9090909090909091,0.04285495643554833
2018,16,15,Sauber,32,3,0.8863636363636364,0.04731059089695756
2018,16,131,Mercedes,32,3,0.8863636363636364,0.04731059089695756
2018,16,210,Haas F1 Team,32,2,0.9090909090909091,0.04285495643554833
2018,17,1,McLaren,34,6,0.8260869565217391,0.05528789194258625
2018,17,3,Williams,34,4,0.8695652173913043,0.0491245811187854
2018,17,4,Renault,34,2,0.9130434782608696,0.04110057334231834
2018,17,5,Toro Rosso,34,6,0.8260869565217391,0.05528789194258625
2018,17,6,Ferrari,34,3,0.8913043478260869,0.04540149668833002
2018,17,9,Red Bull,34,7,0.8043478260869565,0.057864919876021395
2018,17,10,Force India,34,2,0.9130434782608696,0.04110057334231834
2018,17,15,Sauber,34,4,0.8695652173913043,0.0491245811187854
2018,17,131,Mercedes,34,3,0.8913043478260869,0.04540149668833002
2018,17,210,Haas F1 Team,34,2,0.9130434782608696,0.04110057334231834
2018,18,1,McLaren,36,6,0.8333333333333334,0.05323971374999499
2018,18,3,Williams,36,4,0.875,0.0472455591261534
2018,18,4,Renault,36,2,0.9166666666666666,0.0394836284566119
2018,18,5,Toro Rosso,36,6,0.8333333333333334,0.05323971374999499
2018,18,6,Ferrari,36,3,0.8958333333333334,0.043639518745878514
2018,18,9,Red Bull,36,8,0.7916666666666666,0.058016633004815264
2018,18,10,Force India,36,2,0.9166666666666666,0.0394836284566119
2018,18,15,Sauber,36,4,0.875,0.0472455591261534
2018,18,131,Mercedes,36,3,0.8958333333333334,0.043639518745878514
2018,18,210,Haas F1 Team,36,2,0.9166666666666666,0.0394836284566119
2018,19,1,McLaren,38,7,0.8200000000000001,0.05379700407140553
2018,19,3,Williams,38,4,0.88,0.04550371671956168
2018,19,4,Renault,38,3,0.9,0.042008402520840295
2018,19,5,Toro Rosso,38,6,0.84,0.05133511583357983
2018,19,6,Ferrari,38,3,0.9,0.042008402520840295
2018,19,9,Red Bull,38,9,0.78,0.058006084873510826
2018,19,10,Force India,38,3,0.9,0.042008402520840295
2018,19,15,Sauber,38,4,0.88,0.04550371671956168
2018,19,131,Mercedes,38,3,0.9,0.042008402520840295
2018,19,210,Haas F1 Team,38,2,0.92,0.037988646394705367
2018,20,1,McLaren,40,7,0.8269230769230769,0.05196539156290281
2018,20,3,Williams,40,4,0.8846153846153846,0.04388471301231017
2018,20,4,Renault,40,4,0.8846153846153846,0.04388471301231017
2018,20,5,Toro Rosso,40,6,0.8461538461538461,0.049559857994089615
2018,20,6,Ferrari,40,3,0.9038461538461539,0.04049418407429398
2018,20,9,Red Bull,40,9,0.7884615384615384,0.05609795019098499
2018,20,10,Force India,40,3,0.9038461538461539,0.04049418407429398
2018,20,15,Sauber,40,4,0.8846153846153846,0.04388471301231017
2018,20,131,Mercedes,40,3,0.9038461538461539,0.04049418407429398
2018,20,210,Haas F1 Team,40,2,0.9230769230769231,0.036602380879298964
2018,21,1,McLaren,42,7,0.8333333333333334,0.050251890762960605
2018,21,3,Williams,42,4,0.8888888888888888,0.04237611507758188
2018,21,4,Renault,42,4,0.8888888888888888,0.04237611507758188
2018,21,5,Toro Rosso,42,7,0.8333333333333334,0.050251890762960605
2018,21,6,Ferrari,42,4,0.8888888888888888,0.04237611507758188
2018,21,9,Red Bull,42,9,0.7962962962962963,0.0543069566615377
2018,21,10,Force India,42,4,0.8888888888888888,0.04237611507758188
2018,21,15,Sauber,42,5,0.8703703703703703,0.04529214034801075
2018,21,131,Mercedes,42,3,0.9074074074074074,0.03908480392674714
2018,21,210,Haas F1 Team,42,2,0.9259259259259259,0.035313429231318236
2019,1,1,McLaren,2,1,0.7857142857142857,0.10594569267279517
2019,1,3,Williams,2,0,0.8571428571428572,0.09035079029052512
2019,1,4,Renault,2,0,0.8571428571428572,0.09035079029052512
2019,1,5,Toro Rosso,2,0,0.8571428571428572,0.09035079029052512
2019,1,6,Ferrari,2,0,0.8571428571428572,0.09035079029052512
2019,1,9,Red Bull,2,0,0.8571428571428572,0.09035079029052512
2019,1,51,Alfa Romeo,2,0,0.8571428571428572,0.09035079029052512
2019,1,131,Mercedes,2,0,0.8571428571428572,0.09035079029052512
2019,1,210,Haas F1 Team,2,1,0.7857142857142857,0.10594569267279517
2019,1,211,Racing Point,2,0,0.8571428571428572,0.09035079029052512
2019,2,1,McLaren,4,1,0.8125,0.09466465580576273
2019,2,3,Williams,4,0,0.875,0.08021111848996848
2019,2,4,Renault,4,2,0.75,0.10502100630210073
2019,2,5,Toro Rosso,4,0,0.875,0.08021111848996848
2019,2,6,Ferrari,4,0,0.875,0.08021111848996848
2019,2,9,Red Bull,4,0,0.875,0.08021111848996848
2019,2,51,Alfa Romeo,4,0,0.875,0.08021111848996848
2019,2,131,Mercedes,4,0,0.875,0.08021111848996848
2019,2,210,Haas F1 Team,4,1,0.8125,0.09466465580576273
2019,2,211,Racing Point,4,0,0.875,0.08021111848996848
2019,3,1,McLaren,6,1,0.8333333333333334,0.08549819600709618
2019,3,3,Williams,6,0,0.8888888888888888,0.07209840939145001
2019,3,4,Renault,6,3,0.7222222222222222,0.10275604322108525
2019,3,5,Toro Rosso,6,0,0.8888888888888888,0.07209840939145001
2019,3,6,Ferrari,6,0,0.8888888888888888,0.07209840939145001
2019,3,9,Red Bull,6,0,0.8888888888888888,0.07209840939145001
2019,3,51,Alfa Romeo,6,0,0.8888888888888888,0.07209840939145001
2019,3,131,Mercedes,6,0,0.8888888888888888,0.07209840939145001
2019,3,210,Haas F1 Team,6,1,0.8333333333333334,0.08549819600709618
2019,3,211,Racing Point,6,0,0.8888888888888888,0.07209840939145001
2019,4,1,McLaren,8,1,0.85,0.07791937224739796
2019,4,3,Williams,8,0,0.9,0.06546536707079771
2019,4,4,Renault,8,3,0.75,0.0944911182523068
2019,4,5,Toro Rosso,8,0,0.9,0.06546536707079771
2019,4,6,Ferrari,8,0,0.9,0.06546536707079771
2019,4,9,Red Bull,8,1,0.85,0.07791937224739796
2019,4,51,Alfa Romeo,8,0,0.9,0.06546536707079771
2019,4,131,Mercedes,8,0,0.9,0.06546536707079771
2019,4,210,Haas F1 Team,8,2,0.8,0.08728715609439697
2019,4,211,Racing Point,8,0,0.9,0.06546536707079771
2019,5,1,McLaren,10,1,0.8636363636363636,0.07155678652265483
2019,5,3,Williams,10,0,0.9090909090909091,0.059943679399617006
2019,5,4,Renault,10,3,0.7727272727272727,0.08738217774479899
2019,5,5,Toro Rosso,10,0,0.9090909090909091,0.059943679399617006
2019,5,6,Ferrari,10,0,0.9090909090909091,0.059943679399617006
2019,5,9,Red Bull,10,1,0.8636363636363636,0.07155678652265483
2019,5,51,Alfa Romeo,10,0,0.9090909090909091,0.059943679399617006
2019,5,131,Mercedes,10,0,0.9090909090909091,0.059943679399617006
2019,5,210,Haas F1 Team,10,2,0.8181818181818181,0.08042288517539843
2019,5,211,Racing Point,10,0,0.9090909090909091,0.059943679399617006
2019,6,1,McLaren,12,1,0.875,0.06614378277661477
2019,6,3,Williams,12,0,0.9166666666666666,0.055277079839256664
2019,6,4,Renault,12,3,0.7916666666666666,0.08122328620674137
2019,6,5,Toro Rosso,12,0,0.9166666666666666,0.055277079839256664
2019,6,6,Ferrari,12,0,0.9166666666666666,0.055277079839256664
2019,6,9,Red Bull,12,1,0.875,0.06614378277661477
2019,6,51,Alfa Romeo,12,0,0.9166666666666666,0.055277079839256664
2019,6,131,Mercedes,12,0,0.9166666666666666,0.055277079839256664
2019,6,210,Haas F1 Team,12,2,0.8333333333333334,0.07453559924999299
2019,6,211,Racing Point,12,0,0.9166666666666666,0.055277079839256664
2019,7,1,McLaren,14,2,0.8461538461538461,0.06943622568064924
2019,7,3,Williams,14,0,0.9230769230769231,0.05128205128205128
2019,7,4,Renault,14,3,0.8076923076923077,0.07584717670640534
2019,7,5,Toro Rosso,14,0,0.9230769230769231,0.05128205128205128
2019,7,6,Ferrari,14,0,0.9230769230769231,0.05128205128205128
2019,7,9,Red Bull,14,1,0.8846153846153846,0.06148501952965025
2019,7,51,Alfa Romeo,14,0,0.9230769230769231,0.05128205128205128
2019,7,131,Mercedes,14,0,0.9230769230769231,0.05128205128205128
2019,7,210,Haas F1 Team,14,2,0.8461538461538461,0.06943622568064924
2019,7,211,Racing Point,14,0,0.9230769230769231,0.05128205128205128
2019,8,1,McLaren,16,2,0.8571428571428572,0.06497983230676314
2019,8,3,Williams,16,0,0.9285714285714286,0.04782386167228473
2019,8,4,Renault,16,3,0.8214285714285714,0.07112002324128527
2019,8,5,Toro Rosso,16,0,0.9285714285714286,0.04782386167228473
2019,8,6,Ferrari,16,0,0.9285714285714286,0.04782386167228473
2019,8,9,Red Bull,16,1,0.8928571428571429,0.05743460008059615
2019,8,51,Alfa Romeo,16,0,0.9285714285714286,0.04782386167228473
2019,8,131,Mercedes,16,0,0.9285714285714286,0.04782386167228473
2019,8,210,Haas F1 Team,16,2,0.8571428571428572,0.06497983230676314
2019,8,211,Racing Point,16,0,0.9285714285714286,0.04782386167228473
2019,9,1,McLaren,18,2,0.8666666666666667,0.06105406265195007
2019,9,3,Williams,18,0,0.9333333333333333,0.04480143366881647
2019,9,4,Renault,18,3,0.8333333333333334,0.06693494407520824
2019,9,5,Toro Rosso,18,0,0.9333333333333333,0.04480143366881647
2019,9,6,Ferrari,18,0,0.9333333333333333,0.04480143366881647
2019,9,9,Red Bull,18,1,0.9,0.05388159060803247
2019,9,51,Alfa Romeo,18,0,0.9333333333333333,0.04480143366881647
2019,9,131,Mercedes,18,0,0.9333333333333333,0.04480143366881647
2019,9,210,Haas F1 Team,18,2,0.8666666666666667,0.06105406265195007
2019,9,211,Racing Point,18,0,0.9333333333333333,0.04480143366881647
2019,10,1,McLaren,20,2,0.875,0.057570773308979785
2019,10,3,Williams,20,0,0.9375,0.04213749140395263
2019,10,4,Renault,20,3,0.84375,0.06320623710592894
2019,10,5,Toro Rosso,20,0,0.9375,0.04213749140395263
2019,10,6,Ferrari,20,0,0.9375,0.04213749140395263
2019,10,9,Red Bull,20,1,0.90625,0.05074025880537429
2019,10,51,Alfa Romeo,20,0,0.9375,0.04213749140395263
2019,10,131,Mercedes,20,0,0.9375,0.04213749140395263
2019,10,210,Haas F1 Team,20,2,0.875,0.057570773308979785
2019,10,211,Racing Point,20,0,0.9375,0.04213749140395263
2019,11,1,McLaren,22,3,0.8529411764705882,0.05986473465871852
2019,11,3,Williams,22,0,0.9411764705882353,0.03977196492840078
2019,11,4,Renault,22,4,0.8235294117647058,0.06443794794178426
2019,11,5,Toro Rosso,22,0,0.9411764705882353,0.03977196492840078
2019,11,6,Ferrari,22,0,0.9411764705882353,0.03977196492840078
2019,11,9,Red Bull,22,1,0.9117647058823529,0.04794336748099466
2019,11,51,Alfa Romeo,22,0,0.9411764705882353,0.03977196492840078
2019,11,131,Mercedes,22,0,0.9411764705882353,0.03977196492840078
2019,11,210,Haas F1 Team,22,2,0.8823529411764706,0.054460005868973614
2019,11,211,Racing Point,22,0,0.9411764705882353,0.03977196492840078
2019,12,1,McLaren,24,3,0.8611111111111112,0.056854191276742294
2019,12,3,Williams,24,0,0.9444444444444444,0.03765746607803139
2019,12,4,Renault,24,4,0.8333333333333334,0.06126788517448398
2019,12,5,Toro Rosso,24,0,0.9444444444444444,0.03765746607803139
2019,12,6,Ferrari,24,0,0.9444444444444444,0.03765746607803139
2019,12,9,Red Bull,24,1,0.9166666666666666,0.04543747973385589
2019,12,51,Alfa Romeo,24,0,0.9444444444444444,0.03765746607803139
2019,12,131,Mercedes,24,0,0.9444444444444444,0.03765746607803139
2019,12,210,Haas F1 Team,24,3,0.8611111111111112,0.056854191276742294
2019,12,211,Racing Point,24,0,0.9444444444444444,0.03765746607803139
2019,13,1,McLaren,26,5,0.8157894736842105,0.06207460530152186
2019,13,3,Williams,26,0,0.9473684210526316,0.03575611686772408
2019,13,4,Renault,26,4,0.8421052631578947,0.0583894943394978
2019,13,5,Toro Rosso,26,0,0.9473684210526316,0.03575611686772408
2019,13,6,Ferrari,26,0,0.9473684210526316,0.03575611686772408
2019,13,9,Red Bull,26,1,0.9210526315789473,0.04317961337591405
2019,13,51,Alfa Romeo,26,0,0.9473684210526316,0.03575611686772408
2019,13,131,Mercedes,26,0,0.9473684210526316,0.03575611686772408
2019,13,210,Haas F1 Team,26,3,0.868421052631579,0.05412850994785805
2019,13,211,Racing Point,26,0,0.9473684210526316,0.03575611686772408
2019,14,1,McLaren,28,6,0.8,0.06246950475544243
2019,14,3,Williams,28,0,0.95,0.03403728228525088
2019,14,4,Renault,28,4,0.85,0.055765187147188665
2019,14,5,Toro Rosso,28,1,0.925,0.04113481701347057
2019,14,6,Ferrari,28,0,0.95,0.03403728228525088
2019,14,9,Red Bull,28,1,0.925,0.04113481701347057
2019,14,51,Alfa Romeo,28,0,0.95,0.03403728228525088
2019,14,131,Mercedes,28,0,0.95,0.03403728228525088
2019,14,210,Haas F1 Team,28,4,0.85,0.055765187147188665
2019,14,211,Racing Point,28,0,0.95,0.03403728228525088
2019,15,1,McLaren,30,6,0.8095238095238095,0.05988263935590598
2019,15,3,Williams,30,0,0.9523809523809523,0.0324759209271654
2019,15,4,Renault,30,4,0.8571428571428572,0.053363383402687745
2019,15,5,Toro Rosso,30,1,0.9285714285714286,0.039274386769225546
2019,15,6,Ferrari,30,0,0.9523809523809523,0.0324759209271654
2019,15,9,Red Bull,30,1,0.9285714285714286,0.039274386769225546
2019,15,51,Alfa Romeo,30,0,0.9523809523809523,0.0324759209271654
2019,15,131,Mercedes,30,0,0.9523809523809523,0.0324759209271654
2019,15,210,Haas F1 Team,30,4,0.8571428571428572,0.053363383402687745
2019,15,211,Racing Point,30,1,0.9285714285714286,0.039274386769225546
2019,16,1,McLaren,32,6,0.8181818181818181,0.0574959574576069
2019,16,3,Williams,32,2,0.9090909090909091,0.04285495643554833
2019,16,4,Renault,32,4,0.8636363636363636,0.051157403079194336
2019,16,5,Toro Rosso,32,1,0.9318181818181819,0.0375745356595068
2019,16,6,Ferrari,32,1,0.9318181818181819,0.0375745356595068
2019,16,9,Red Bull,32,1,0.9318181818181819,0.0375745356595068
2019,16,51,Alfa Romeo,32,0,0.9545454545454546,0.03105136595745333
2019,16,131,Mercedes,32,0,0.9545454545454546,0.03105136595745333
2019,16,210,Haas F1 Team,32,4,0.8636363636363636,0.051157403079194336
2019,16,211,Racing Point,32,1,0.9318181818181819,0.0375745356595068
2019,17,1,McLaren,34,6,0.8260869565217391,0.05528789194258625
2019,17,3,Williams,34,2,0.9130434782608696,0.04110057334231834
2019,17,4,Renault,34,4,0.8695652173913043,0.0491245811187854
2019,17,5,Toro Rosso,34,1,0.9347826086956522,0.03601538772075997
2019,17,6,Ferrari,34,1,0.9347826086956522,0.03601538772075997
2019,17,9,Red Bull,34,2,0.9130434782608696,0.04110057334231834
2019,17,51,Alfa Romeo,34,0,0.9565217391304348,0.029746411083836313
2019,17,131,Mercedes,34,0,0.9565217391304348,0.029746411083836313
2019,17,210,Haas F1 Team,34,4,0.8695652173913043,0.0491245811187854
2019,17,211,Racing Point,34,1,0.9347826086956522,0.03601538772075997
2019,18,1,McLaren,36,6,0.8333333333333334,0.05323971374999499
2019,18,3,Williams,36,2,0.9166666666666666,0.0394836284566119
2019,18,4,Renault,36,4,0.875,0.0472455591261534
2019,18,5,Toro Rosso,36,1,0.9375,0.03458020844828051
2019,18,6,Ferrari,36,1,0.9375,0.03458020844828051
2019,18,9,Red Bull,36,2,0.9166666666666666,0.0394836284566119
2019,18,51,Alfa Romeo,36,1,0.9375,0.03458020844828051
2019,18,131,Mercedes,36,0,0.9583333333333334,0.028546616210194758
2019,18,210,Haas F1 Team,36,4,0.875,0.0472455591261534
2019,18,211,Racing Point,36,1,0.9375,0.03458020844828051
2019,19,1,McLaren,38,6,0.84,0.05133511583357983
2019,19,3,Williams,38,3,0.9,0.042008402520840295
2019,19,4,Renault,38,4,0.88,0.04550371671956168
2019,19,5,Toro Rosso,38,2,0.92,0.037988646394705367
2019,19,6,Ferrari,38,2,0.92,0.037988646394705367
2019,19,9,Red Bull,38,2,0.92,0.037988646394705367
2019,19,51,Alfa Romeo,38,1,0.94,0.03325480947082957
2019,19,131,Mercedes,38,0,0.96,0.027439773622801412
2019,19,210,Haas F1 Team,38,5,0.86,0.048587902956656714
2019,19,211,Racing Point,38,1,0.94,0.03325480947082957
2019,20,1,McLaren,40,6,0.8461538461538461,0.049559857994089615
2019,20,3,Williams,40,3,0.9038461538461539,0.04049418407429398
2019,20,4,Renault,40,4,0.8846153846153846,0.04388471301231017
2019,20,5,Toro Rosso,40,2,0.9230769230769231,0.036602380879298964
2019,20,6,Ferrari,40,2,0.9230769230769231,0.036602380879298964
2019,20,9,Red Bull,40,2,0.9230769230769231,0.036602380879298964
2019,20,51,Alfa Romeo,40,1,0.9423076923076923,0.03202708326938659
2019,20,131,Mercedes,40,1,0.9423076923076923,0.03202708326938659
2019,20,210,Haas F1 Team,40,5,0.8653846153846154,0.04688284934838468
2019,20,211,Racing Point,40,2,0.9230769230769231,0.036602380879298964
2019,21,1,McLaren,42,6,0.8518518518518519,0.047901465976508385
2019,21,3,Williams,42,3,0.9074074074074074,0.03908480392674714
2019,21,4,Renault,42,4,0.8888888888888888,0.04237611507758188
2019,21,5,Toro Rosso,42,2,0.9259259259259259,0.035313429231318236
2019,21,6,Ferrari,42,2,0.9259259259259259,0.035313429231318236
2019,21,9,Red Bull,42,2,0.9259259259259259,0.035313429231318236
2019,21,51,Alfa Romeo,42,1,0.9444444444444444,0.03088663606347607
2019,21,131,Mercedes,42,1,0.9444444444444444,0.03088663606347607
2019,21,210,Haas F1 Team,42,5,0.8703703703703703,0.04529214034801075
2019,21,211,Racing Point,42,3,0.9074074074074074,0.03908480392674714
2020,1,1,McLaren,2,0,0.8571428571428572,0.09035079029052512
2020,1,3,Williams,2,1,0.7857142857142857,0.10594569267279517
2020,1,4,Renault,2,1,0.7857142857142857,0.10594569267279517
2020,1,6,Ferrari,2,0,0.8571428571428572,0.09035079029052512
2020,1,9,Red Bull,2,2,0.7142857142857143,0.11664236870396086
2020,1,51,Alfa Romeo,2,1,0.7857142857142857,0.10594569267279517
2020,1,131,Mercedes,2,0,0.8571428571428572,0.09035079029052512
2020,1,210,Haas F1 Team,2,2,0.7142857142857143,0.11664236870396086
2020,1,211,Racing Point,2,1,0.7857142857142857,0.10594569267279517
2020,1,213,AlphaTauri,2,1,0.7857142857142857,0.10594569267279517
2020,2,1,McLaren,4,0,0.875,0.08021111848996848
2020,2,3,Williams,4,1,0.8125,0.09466465580576273
2020,2,4,Renault,4,2,0.75,0.10502100630210073
2020,2,6,Ferrari,4,0,0.875,0.08021111848996848
2020,2,9,Red Bull,4,2,0.75,0.10502100630210073
2020,2,51,Alfa Romeo,4,1,0.8125,0.09466465580576273
2020,2,131,Mercedes,4,0,0.875,0.08021111848996848
2020,2,210,Haas F1 Team,4,2,0.75,0.10502100630210073
2020,2,211,Racing Point,4,1,0.8125,0.09466465580576273
2020,2,213,AlphaTauri,4,1,0.8125,0.09466465580576273
2020,3,1,McLaren,6,0,0.8888888888888888,0.07209840939145001
2020,3,3,Williams,6,1,0.8333333333333334,0.08549819600709618
2020,3,4,Renault,6,2,0.7777777777777778,0.09537723058655023
2020,3,6,Ferrari,6,0,0.8888888888888888,0.07209840939145001
2020,3,9,Red Bull,6,2,0.7777777777777778,0.09537723058655023
2020,3,51,Alfa Romeo,6,1,0.8333333333333334,0.08549819600709618
2020,3,131,Mercedes,6,0,0.8888888888888888,0.07209840939145001
2020,3,210,Haas F1 Team,6,2,0.7777777777777778,0.09537723058655023
2020,3,211,Racing Point,6,1,0.8333333333333334,0.08549819600709618
2020,3,213,AlphaTauri,6,2,0.7777777777777778,0.09537723058655023
2020,4,1,McLaren,8,0,0.9,0.06546536707079771
2020,4,3,Williams,8,1,0.85,0.07791937224739796
2020,4,4,Renault,8,2,0.8,0.08728715609439697
2020,4,6,Ferrari,8,0,0.9,0.06546536707079771
2020,4,9,Red Bull,8,2,0.8,0.08728715609439697
2020,4,51,Alfa Romeo,8,1,0.85,0.07791937224739796
2020,4,131,Mercedes,8,0,0.9,0.06546536707079771
2020,4,210,Haas F1 Team,8,2,0.8,0.08728715609439697
2020,4,211,Racing Point,8,2,0.8,0.08728715609439697
2020,4,213,AlphaTauri,8,2,0.8,0.08728715609439697
2020,5,1,McLaren,10,0,0.9090909090909091,0.059943679399617006
2020,5,3,Williams,10,1,0.8636363636363636,0.07155678652265483
2020,5,4,Renault,10,2,0.8181818181818181,0.08042288517539843
2020,5,6,Ferrari,10,0,0.9090909090909091,0.059943679399617006
2020,5,9,Red Bull,10,2,0.8181818181818181,0.08042288517539843
2020,5,51,Alfa Romeo,10,1,0.8636363636363636,0.07155678652265483
2020,5,131,Mercedes,10,0,0.9090909090909091,0.059943679399617006
2020,5,210,Haas F1 Team,10,2,0.8181818181818181,0.08042288517539843
2020,5,211,Racing Point,10,2,0.8181818181818181,0.08042288517539843
2020,5,213,AlphaTauri,10,2,0.8181818181818181,0.08042288517539843
2020,6,1,McLaren,12,0,0.9166666666666666,0.055277079839256664
2020,6,3,Williams,12,1,0.875,0.06614378277661477
2020,6,4,Renault,12,2,0.8333333333333334,0.07453559924999299
2020,6,6,Ferrari,12,1,0.875,0.06614378277661477
2020,6,9,Red Bull,12,2,0.8333333333333334,0.07453559924999299
2020,6,51,Alfa Romeo,12,1,0.875,0.06614378277661477
2020,6,131,Mercedes,12,0,0.9166666666666666,0.055277079839256664
2020,6,210,Haas F1 Team,12,2,0.8333333333333334,0.07453559924999299
2020,6,211,Racing Point,12,2,0.8333333333333334,0.07453559924999299
2020,6,213,AlphaTauri,12,2,0.8333333333333334,0.07453559924999299
2020,7,1,McLaren,14,1,0.8846153846153846,0.06148501952965025
2020,7,3,Williams,14,1,0.8846153846153846,0.06148501952965025
2020,7,4,Renault,14,2,0.8461538461538461,0.06943622568064924
2020,7,6,Ferrari,14,1,0.8846153846153846,0.06148501952965025
2020,7,9,Red Bull,14,2,0.8461538461538461,0.06943622568064924
2020,7,51,Alfa Romeo,14,1,0.8846153846153846,0.06148501952965025
2020,7,131,Mercedes,14,0,0.9230769230769231,0.05128205128205128
2020,7,210,Haas F1 Team,14,2,0.8461538461538461,0.06943622568064924
2020,7,211,Racing Point,14,2,0.8461538461538461,0.06943622568064924
2020,7,213,AlphaTauri,14,2,0.8461538461538461,0.06943622568064924
2020,8,1,McLaren,16,1,0.8928571428571429,0.05743460008059615
2020,8,3,Williams,16,1,0.8928571428571429,0.05743460008059615
2020,8,4,Renault,16,2,0.8571428571428572,0.06497983230676314
2020,8,6,Ferrari,16,2,0.8571428571428572,0.06497983230676314
2020,8,9,Red Bull,16,3,0.8214285714285714,0.07112002324128527
2020,8,51,Alfa Romeo,16,1,0.8928571428571429,0.05743460008059615
2020,8,131,Mercedes,16,0,0.9285714285714286,0.04782386167228473
2020,8,210,Haas F1 Team,16,3,0.8214285714285714,0.07112002324128527
2020,8,211,Racing Point,16,2,0.8571428571428572,0.06497983230676314
2020,8,213,AlphaTauri,16,2,0.8571428571428572,0.06497983230676314
2020,9,1,McLaren,18,1,0.9,0.05388159060803247
2020,9,3,Williams,18,1,0.9,0.05388159060803247
2020,9,4,Renault,18,3,0.8333333333333334,0.06693494407520824
2020,9,6,Ferrari,18,2,0.8666666666666667,0.06105406265195007
2020,9,9,Red Bull,18,3,0.8333333333333334,0.06693494407520824
2020,9,51,Alfa Romeo,18,1,0.9,0.05388159060803247
2020,9,131,Mercedes,18,0,0.9333333333333333,0.04480143366881647
