year,round,driverId,driver,mu,sigma,event
2019,7,840,Lance Stroll,96.26158295265341,6.267870512598156,race
2019,7,826,Daniil Kvyat,108.36994783539362,5.699940078573182,race
2019,7,832,Carlos Sainz,131.24213972533732,5.5118182074465105,race
2019,7,815,Sergio Pérez,133.2352725537357,5.172272002920056,race
2019,7,841,Antonio Giovinazzi,71.00882402471535,8.004784620079786,race
2019,7,154,Romain Grosjean,125.62806636102498,5.267899424059606,race
2019,7,8,Kimi Räikkönen,170.87751186829402,5.29816847171261,race
2019,7,847,George Russell,53.3382058799879,7.849658290551375,race
2019,7,825,Kevin Magnussen,127.06639079868607,5.423828808235801,race
2019,7,9,Robert Kubica,44.28982660708933,8.020320859475223,race
2019,7,848,Alexander Albon,68.8591440934231,8.209247848705758,race
2019,8,1,Lewis Hamilton,241.9085130224355,5.538905503684482,quali
2019,8,822,Valtteri Bottas,210.80108580234656,5.388255991470057,quali
2019,8,844,Charles Leclerc,146.6908770989772,7.129641776076044,quali
2019,8,830,Max Verstappen,189.9997052496462,5.389215418312752,quali
2019,8,846,Lando Norris,70.24830672779818,8.139908916742726,quali
2019,8,832,Carlos Sainz,132.68701904990832,5.508068744570705,quali
2019,8,20,Sebastian Vettel,210.11232845435197,5.225722664015982,quali
2019,8,817,Daniel Ricciardo,164.51493767060657,5.3902908974532675,quali
2019,8,842,Pierre Gasly,130.817149780901,6.696245731974644,quali
2019,8,841,Antonio Giovinazzi,74.43187616098741,7.9956027682245026,quali
2019,8,848,Alexander Albon,72.40493864969649,8.197471666333726,quali
2019,8,8,Kimi Räikkönen,170.2380914926184,5.2897218301200155,quali
2019,8,807,Nico Hülkenberg,131.5562994969265,5.171652943695715,quali
2019,8,815,Sergio Pérez,133.10293588744213,5.167772507262292,quali
2019,8,825,Kevin Magnussen,126.87905333623166,5.417898144124658,quali
2019,8,826,Daniil Kvyat,108.32426144822374,5.694199652847923,quali
2019,8,154,Romain Grosjean,125.04215381832972,5.260521313306924,quali
2019,8,840,Lance Stroll,95.86116017359791,6.257526620519931,quali
2019,8,847,George Russell,53.297910538446544,7.833680724482932,quali
2019,8,9,Robert Kubica,43.53203660447191,8.005304753129113,quali
2019,8,1,Lewis Hamilton,243.0129403846725,5.533380035032324,race
2019,8,822,Valtteri Bottas,211.8124588780347,5.381408241811315,race
2019,8,844,Charles Leclerc,149.40165986048436,7.122501798360942,race
2019,8,830,Max Verstappen,190.66700505972543,5.378062529761678,race
2019,8,20,Sebastian Vettel,209.86852707680578,5.221159137292073,race
2019,8,832,Carlos Sainz,134.07506853590593,5.503017991283814,race
2019,8,8,Kimi Räikkönen,170.2283562445962,5.2859885545909,race
2019,8,807,Nico Hülkenberg,132.45191544707563,5.164370959555433,race
2019,8,846,Lando Norris,73.86436457564751,8.1294572996434,race
2019,8,842,Pierre Gasly,131.59338873505598,6.661683134827183,race
2019,8,817,Daniel Ricciardo,163.89762160870092,5.381383266174902,race
2019,8,815,Sergio Pérez,132.99900622711507,5.163386669279774,race
2019,8,840,Lance Stroll,96.88622472026204,6.236452310156143,race
2019,8,826,Daniil Kvyat,108.28240367500362,5.688252161938008,race
2019,8,848,Alexander Albon,74.46223220489314,8.141668496895585,race
2019,8,841,Antonio Giovinazzi,75.70216009281178,7.928106052675148,race
2019,8,825,Kevin Magnussen,125.51965289486361,5.407083750265335,race
2019,8,9,Robert Kubica,44.45660593661958,7.942586354743558,race
2019,8,847,George Russell,52.357350531125526,7.817067024825385,race
2019,9,844,Charles Leclerc,152.32438083795643,7.121384048044268,quali
2019,9,1,Lewis Hamilton,243.37837400617283,5.522406822120165,quali
2019,9,830,Max Verstappen,191.8385175762806,5.372684582454549,quali
2019,9,822,Valtteri Bottas,211.97919878100637,5.367333227547211,quali
2019,9,825,Kevin Magnussen,127.06301918356779,5.405435895504392,quali
2019,9,846,Lando Norris,77.6464868105579,8.126382593556738,quali
2019,9,8,Kimi Räikkönen,170.75669583306615,5.27448993502826,quali
2019,9,841,Antonio Giovinazzi,79.2233182531352,7.923313022790013,quali
2019,9,842,Pierre Gasly,133.36932327725833,6.64648813109428,quali
2019,9,20,Sebastian Vettel,208.73244887996754,5.211570813206763,quali
2019,9,154,Romain Grosjean,125.99400636222465,5.2533692141165425,quali
2019,9,807,Nico Hülkenberg,132.97593729864647,5.153826824422785,quali
2019,9,848,Alexander Albon,77.7847283891991,8.125232566776473,quali
2019,9,817,Daniel Ricciardo,163.22222547521082,5.372174469177937,quali
2019,9,832,Carlos Sainz,133.89159134781553,5.4967680919420125,quali
2019,9,815,Sergio Pérez,132.65710591241907,5.15771246773816,quali
2019,9,840,Lance Stroll,96.9090804953984,6.205257012514014,quali
2019,9,826,Daniil Kvyat,107.74207339921458,5.680571178915805,quali
2019,9,847,George Russell,52.478212476459134,7.757434260329453,quali
2019,9,9,Robert Kubica,43.74349905047048,7.928927715782495,quali
2019,9,830,Max Verstappen,193.39926457071704,5.3716318670395795,race
2019,9,844,Charles Leclerc,155.15645068311125,7.118241992568694,race
2019,9,822,Valtteri Bottas,212.82510319942534,5.35897220832605,race
2019,9,20,Sebastian Vettel,209.29169367330337,5.20183337120858,race
2019,9,1,Lewis Hamilton,242.70664110930238,5.51580619486493,race
2019,9,846,Lando Norris,81.42145502422599,8.123033797676063,race
2019,9,842,Pierre Gasly,135.31403420288663,6.63481464917773,race
2019,9,832,Carlos Sainz,135.05572073917398,5.489695944508999,race
2019,9,8,Kimi Räikkönen,170.6216264173821,5.269937232555356,race
2019,9,841,Antonio Giovinazzi,82.50685325741468,7.912126791075994,race
2019,9,815,Sergio Pérez,133.1304235099597,5.1467788175152815,race
2019,9,817,Daniel Ricciardo,162.74551555758427,5.364407572455492,race
2019,9,807,Nico Hülkenberg,132.9263139324074,5.150092006606597,race
2019,9,840,Lance Stroll,98.02728669447342,6.187550008510417,race
2019,9,848,Alexander Albon,80.25388288447917,8.086004508388404,race
2019,9,154,Romain Grosjean,125.63241969423186,5.246811924087053,race
2019,9,826,Daniil Kvyat,107.54162398251823,5.6732691731597376,race
2019,9,847,George Russell,54.72432142884664,7.72489350310901,race
2019,9,825,Kevin Magnussen,125.64849810904833,5.395290197524075,race
2019,9,9,Robert Kubica,43.405541469681,7.920495986222807,race
2019,10,822,Valtteri Bottas,214.25533844478937,5.356748759305616,quali
2019,10,1,Lewis Hamilton,242.9854988694689,5.504750683576317,quali
2019,10,844,Charles Leclerc,157.77734879551832,7.110673354820072,quali
2019,10,830,Max Verstappen,194.07615007971037,5.361420795006339,quali
2019,10,842,Pierre Gasly,137.51513798734246,6.627765686042773,quali
2019,10,20,Sebastian Vettel,208.95404999779424,5.196809223396731,quali
2019,10,817,Daniel Ricciardo,163.30954584583526,5.352428535768341,quali
2019,10,846,Lando Norris,85.0040009945115,8.114162549104865,quali
2019,10,848,Alexander Albon,83.7260338878077,8.075119266196042,quali
2019,10,807,Nico Hülkenberg,133.54861660711254,5.140628404064585,quali
2019,10,841,Antonio Giovinazzi,85.60712661259726,7.896198550342576,quali
2019,10,8,Kimi Räikkönen,169.95413792416346,5.261297523257878,quali
2019,10,832,Carlos Sainz,134.99213972927907,5.48444266863774,quali
2019,10,154,Romain Grosjean,125.59687522928388,5.2427735330694984,quali
2019,10,815,Sergio Pérez,132.84964922927617,5.141158235340938,quali
2019,10,825,Kevin Magnussen,125.29417437970588,5.388186381684631,quali
2019,10,826,Daniil Kvyat,107.28474636428656,5.665983530380589,quali
2019,10,840,Lance Stroll,97.55177934500614,6.17695140293738,quali
2019,10,847,George Russell,54.6421122133297,7.709097562630773,quali
2019,10,9,Robert Kubica,42.67930943688659,7.906056150764083,quali
2019,10,1,Lewis Hamilton,244.09221375840147,5.499717249943931,race
2019,10,822,Valtteri Bottas,215.22522576716142,5.350260296907604,race
2019,10,844,Charles Leclerc,160.32995498678977,7.101793908119552,race
2019,10,842,Pierre Gasly,139.80342187830254,6.622380181383649,race
2019,10,830,Max Verstappen,194.29336371261286,5.346803148693288,race
2019,10,832,Carlos Sainz,136.4170531373845,5.480505907935589,race
2019,10,817,Daniel Ricciardo,164.01135059562108,5.341677520547021,race
2019,10,8,Kimi Räikkönen,170.14678772675884,5.2464861649807295,race
2019,10,826,Daniil Kvyat,108.86636201425391,5.662147803017291,race
2019,10,807,Nico Hülkenberg,134.42711738571535,5.133706535590094,race
2019,10,846,Lando Norris,88.43046932738349,8.10094543088163,race
2019,10,848,Alexander Albon,87.06864172302318,8.060724155289487,race
2019,10,840,Lance Stroll,99.2909809805338,6.168914419926403,race
2019,10,847,George Russell,57.90995143835443,7.702898676311981,race
2019,10,9,Robert Kubica,46.17611431318785,7.900766249689068,race
2019,10,20,Sebastian Vettel,205.9185504562119,5.181805616607196,race
2019,10,815,Sergio Pérez,132.7518334360527,5.136966625626524,race
2019,10,841,Antonio Giovinazzi,87.67344921461081,7.854757090790443,race
2019,10,154,Romain Grosjean,125.21156840858299,5.23660858109228,race
2019,10,825,Kevin Magnussen,124.46426327530591,5.381254654761326,race
2019,11,1,Lewis Hamilton,245.1835569150606,5.49464188851852,quali
2019,11,830,Max Verstappen,195.5888938537592,5.3430256193697465,quali
2019,11,822,Valtteri Bottas,215.62987081618104,5.338984974814789,quali
2019,11,842,Pierre Gasly,142.06397672221513,6.61652236465906,quali
2019,11,8,Kimi Räikkönen,171.03737637641433,5.2390514483459,quali
2019,11,154,Romain Grosjean,126.57981565249057,5.234226921980246,quali
2019,11,832,Carlos Sainz,137.7006676767567,5.474825135285269,quali
2019,11,815,Sergio Pérez,133.8389318157557,5.132305193622034,quali
2019,11,807,Nico Hülkenberg,135.3930068494422,5.1277590364234635,quali
2019,11,844,Charles Leclerc,160.43293274153257,7.044801007767527,quali
2019,11,841,Antonio Giovinazzi,90.85754235163051,7.84236330702403,quali
2019,11,825,Kevin Magnussen,125.41584311727749,5.372514266825093,quali
2019,11,817,Daniel Ricciardo,163.74013979079024,5.334848486713966,quali
2019,11,826,Daniil Kvyat,110.0714415169339,5.653193348495493,quali
2019,11,840,Lance Stroll,100.8414592983165,6.157880089775318,quali
2019,11,846,Lando Norris,91.33048342357884,8.073095678513607,quali
2019,11,848,Alexander Albon,89.87108290410062,8.03150199751093,quali
2019,11,847,George Russell,60.98420277363765,7.6917317389066735,quali
2019,11,9,Robert Kubica,49.51684608013582,7.891232278992612,quali
2019,11,20,Sebastian Vettel,201.4247882570094,5.167289276760833,quali
2019,11,830,Max Verstappen,197.2236613365225,5.341508381323674,race
2019,11,20,Sebastian Vettel,202.71378022134311,5.1632988789733725,race
2019,11,826,Daniil Kvyat,112.04698717683867,5.653135624285813,race
2019,11,840,Lance Stroll,103.18392972656935,6.157468854235797,race
2019,11,832,Carlos Sainz,139.42591951740104,5.4730019704784265,race
2019,11,848,Alexander Albon,93.8466598137302,8.028823362485758,race
2019,11,154,Romain Grosjean,128.15454162850995,5.232796489281246,race
2019,11,825,Kevin Magnussen,127.05621208006113,5.370570922950591,race
2019,11,1,Lewis Hamilton,243.28511474573943,5.479452373384405,race
2019,11,9,Robert Kubica,53.39569507051661,7.890033715690339,race
2019,11,847,George Russell,64.63084309290555,7.689571106511791,race
2019,11,8,Kimi Räikkönen,171.19015556326306,5.220146295245267,race
2019,11,841,Antonio Giovinazzi,94.40669819002332,7.832650922076997,race
2019,11,842,Pierre Gasly,143.44122118870337,6.5881412153304595,race
2019,11,822,Valtteri Bottas,213.4390071577836,5.32127869428265,race
2019,11,807,Nico Hülkenberg,135.8798386236752,5.114711743998372,race
2019,11,844,Charles Leclerc,159.44870898607397,7.018210331332892,race
2019,11,815,Sergio Pérez,133.43364869493865,5.128536739819948,race
2019,12,830,Max Verstappen,198.75410547114856,5.340252887658418,quali
2019,12,822,Valtteri Bottas,214.55636312492678,5.316016203497253,quali
2019,12,1,Lewis Hamilton,243.1324637505371,5.47573960171474,quali
2019,12,844,Charles Leclerc,161.78904200762616,7.0066173218305945,quali
2019,12,20,Sebastian Vettel,202.6778511421192,5.160235992752785,quali
2019,12,842,Pierre Gasly,145.29057629586126,6.575464783869093,quali
2019,12,846,Lando Norris,94.88637928701839,8.064385143066177,quali
2019,12,832,Carlos Sainz,140.4159646005288,5.463897355005674,quali
2019,12,154,Romain Grosjean,129.14019931208915,5.226101681177443,quali
2019,12,8,Kimi Räikkönen,170.8974265481388,5.21426638194805,quali
2019,12,807,Nico Hülkenberg,136.26445740659412,5.103061429364362,quali
2019,12,848,Alexander Albon,96.66032892849991,8.000969950918664,quali
2019,12,826,Daniil Kvyat,112.90339797730061,5.639835975827603,quali
2019,12,841,Antonio Giovinazzi,96.65127148084976,7.796345452878047,quali
2019,12,825,Kevin Magnussen,126.97671585893137,5.36545495327194,quali
2019,12,847,George Russell,67.38680382731695,7.670447387795789,quali
2019,12,815,Sergio Pérez,133.06988702077444,5.12187185360272,quali
2019,12,817,Daniel Ricciardo,161.79892335778842,5.319696637836323,quali
2019,12,840,Lance Stroll,102.76844172438338,6.148550305661215,quali
2019,12,9,Robert Kubica,53.02999174726177,7.88136517953414,quali
2019,12,1,Lewis Hamilton,244.2336840075113,5.470330381532434,race
2019,12,830,Max Verstappen,200.01488669568354,5.335568370357359,race
2019,12,20,Sebastian Vettel,203.42516311414607,5.1522382863399745,race
2019,12,844,Charles Leclerc,164.05122158154572,6.991803807759192,race
2019,12,832,Carlos Sainz,141.91171300154662,5.4602970834027,race
2019,12,842,Pierre Gasly,147.22382166320426,6.562765473834288,race
2019,12,8,Kimi Räikkönen,171.3664232570437,5.20171736069995,race
2019,12,822,Valtteri Bottas,213.56206042923182,5.306620651560694,race
2019,12,846,Lando Norris,98.32913268936142,8.049787125344848,race
2019,12,848,Alexander Albon,99.84136406109293,7.980968208342475,race
2019,12,815,Sergio Pérez,133.5502235539169,5.110372602828074,race
2019,12,807,Nico Hülkenberg,136.3287167888099,5.087735459562708,race
2019,12,825,Kevin Magnussen,127.15259757099308,5.3474457851348705,race
2019,12,817,Daniel Ricciardo,160.84916524779382,5.30907672347262,race
2019,12,826,Daniil Kvyat,112.86066499391855,5.634087959650013,race
2019,12,847,George Russell,69.47746941704902,7.633573728764735,race
2019,12,840,Lance Stroll,102.36305284414551,6.137174834889424,race
2019,12,841,Antonio Giovinazzi,95.53688998473365,7.764934991358361,race
2019,12,9,Robert Kubica,52.47680296633771,7.8677940572227625,race
2019,13,844,Charles Leclerc,166.85875717455298,6.990134616983665,quali
2019,13,20,Sebastian Vettel,204.63598842477083,5.149064948389403,quali
2019,13,1,Lewis Hamilton,244.12448355704592,5.466674427727134,quali
2019,13,822,Valtteri Bottas,213.8370890112016,5.2938758051854204,quali
2019,13,830,Max Verstappen,200.1891409065406,5.321335266519496,quali
2019,13,817,Daniel Ricciardo,161.7906336037086,5.301459845684584,quali
2019,13,807,Nico Hülkenberg,137.4030381533557,5.083386373789145,quali
2019,13,8,Kimi Räikkönen,171.30752044002224,5.197973068380199,quali
2019,13,815,Sergio Pérez,134.32535754598146,5.102758348765951,quali
2019,13,825,Kevin Magnussen,127.93940086653646,5.337410313372202,quali
2019,13,154,Romain Grosjean,129.5955406100688,5.21397334951971,quali
2019,13,846,Lando Norris,100.8069569649039,8.012276733091134,quali
2019,13,840,Lance Stroll,103.51026418787924,6.120467848547089,quali
2019,13,848,Alexander Albon,101.65002750940842,8.062621936354486,quali
2019,13,841,Antonio Giovinazzi,97.12553210221877,7.714720350217107,quali
2019,13,842,Pierre Gasly,145.86143597501342,6.7031417029748335,quali
2019,13,832,Carlos Sainz,140.93510395891434,5.448078421373339,quali
2019,13,826,Daniil Kvyat,112.36833597031132,5.625516936390734,quali
2019,13,847,George Russell,69.31694583972093,7.617299685627262,quali
2019,13,9,Robert Kubica,51.81847165631019,7.854196327566343,quali
2019,13,844,Charles Leclerc,169.84507599338588,6.987982469291905,race
2019,13,1,Lewis Hamilton,244.4046010518792,5.453375883211319,race
2019,13,822,Valtteri Bottas,214.51286172949764,5.282494178731761,race
2019,13,20,Sebastian Vettel,205.01718318503416,5.136298145709921,race
2019,13,848,Alexander Albon,105.57909466580685,8.056831225017586,race
2019,13,815,Sergio Pérez,135.67775423384424,5.09967380159124,race
2019,13,826,Daniil Kvyat,114.14218573903501,5.622503747708228,race
2019,13,807,Nico Hülkenberg,138.52499738099695,5.07767298958987,race
2019,13,842,Pierre Gasly,147.30362515637134,6.6739012824524675,race
2019,13,840,Lance Stroll,105.524213057777,6.114350435887694,race
2019,13,825,Kevin Magnussen,129.0567143901471,5.328586531943397,race
2019,13,154,Romain Grosjean,130.52775938716016,5.204295064855903,race
2019,13,817,Daniel Ricciardo,161.59341919395612,5.294201832081925,race
2019,13,847,George Russell,72.67327295493993,7.608410223681636,race
2019,13,8,Kimi Räikkönen,170.66469005321355,5.186943157764301,race
2019,13,9,Robert Kubica,55.474493510319746,7.84675805069898,race
2019,13,841,Antonio Giovinazzi,99.72469414155844,7.680771766615359,race
2019,13,830,Max Verstappen,196.52361590942388,5.301142976648445,race
2019,14,844,Charles Leclerc,172.64080855955692,6.985948136624677,quali
2019,14,1,Lewis Hamilton,244.78267023965213,5.442754983986353,quali
2019,14,822,Valtteri Bottas,215.18355935505892,5.273392547362562,quali
2019,14,20,Sebastian Vettel,205.43303783784646,5.126171674647456,quali
2019,14,817,Daniel Ricciardo,162.74744101246492,5.288840593405393,quali
2019,14,807,Nico Hülkenberg,139.7297873390126,5.0746694179723475,quali
2019,14,832,Carlos Sainz,142.1677499922139,5.441937292775,quali
2019,14,848,Alexander Albon,108.94259454149234,8.042671540486184,quali
2019,14,840,Lance Stroll,107.4013362047334,6.109103170547721,quali
2019,14,8,Kimi Räikkönen,170.53968239080237,5.182273902927791,quali
2019,14,841,Antonio Giovinazzi,102.59039692526517,7.664240229729805,quali
2019,14,825,Kevin Magnussen,129.86975449989706,5.318625452242755,quali
2019,14,826,Daniil Kvyat,115.306703481186,5.6132674023366,quali
2019,14,846,Lando Norris,103.51939069273801,7.981331232252854,quali
2019,14,842,Pierre Gasly,147.09104033945877,6.658818543515026,quali
2019,14,154,Romain Grosjean,130.683968885752,5.1884924915741015,quali
2019,14,815,Sergio Pérez,135.60440029660737,5.095459483228188,quali
2019,14,847,George Russell,75.42246057136387,7.590813952915632,quali
2019,14,9,Robert Kubica,58.64768342472223,7.833458890771348,quali
2019,14,830,Max Verstappen,192.63571146608442,5.283514714807269,quali
2019,14,844,Charles Leclerc,175.62987669602614,6.983235348557776,race
2019,14,822,Valtteri Bottas,216.3533225134815,5.266849674689911,race
2019,14,1,Lewis Hamilton,244.5783257422836,5.438065182091309,race
2019,14,817,Daniel Ricciardo,164.19516159901679,5.284879082111565,race
2019,14,807,Nico Hülkenberg,141.15122218905933,5.072464314006854,race
2019,14,848,Alexander Albon,112.79479756207641,8.0337199850576,race
2019,14,815,Sergio Pérez,136.92404413462776,5.091751026033469,race
2019,14,830,Max Verstappen,192.38754506012208,5.276512966134537,race
2019,14,841,Antonio Giovinazzi,105.94007730405592,7.652551759629856,race
2019,14,846,Lando Norris,107.04546238451216,7.964089567362077,race
2019,14,842,Pierre Gasly,148.11663661589054,6.620985767173754,race
2019,14,840,Lance Stroll,109.29171083933501,6.1003468256083835,race
2019,14,20,Sebastian Vettel,203.54327988480344,5.111614724164791,race
2019,14,847,George Russell,78.66382265012781,7.578311510769047,race
2019,14,8,Kimi Räikkönen,169.550374727531,5.171874669133064,race
2019,14,154,Romain Grosjean,130.32563694568498,5.183855068293703,race
2019,14,9,Robert Kubica,58.46822898202899,7.828551797617406,race
2019,15,844,Charles Leclerc,178.40724037852877,6.980777908172985,quali
2019,15,1,Lewis Hamilton,244.9565170560917,5.427502599260674,quali
2019,15,20,Sebastian Vettel,204.4382114248068,5.105653576246146,quali
2019,15,830,Max Verstappen,193.24950927251692,5.268469271881558,quali
2019,15,822,Valtteri Bottas,216.17542516204864,5.262533102191796,quali
2019,15,848,Alexander Albon,116.27357449394229,8.023257789511756,quali
2019,15,832,Carlos Sainz,143.3591394853258,5.435333117146276,quali
2019,15,807,Nico Hülkenberg,142.05721033765255,5.066326218616007,quali
2019,15,846,Lando Norris,110.1376152074494,7.94501410198928,quali
2019,15,815,Sergio Pérez,137.62473705416653,5.083235552212932,quali
2019,15,841,Antonio Giovinazzi,108.54018008071438,7.629927558066347,quali
2019,15,842,Pierre Gasly,148.07379020011695,6.609328161303066,quali
2019,15,8,Kimi Räikkönen,169.0039611902203,5.163841209624688,quali
2019,15,825,Kevin Magnussen,130.0744951235596,5.302018071823538,quali
2019,15,826,Daniil Kvyat,115.89171571204439,5.596729916146075,quali
2019,15,840,Lance Stroll,109.97880576527126,6.0768820795692875,quali
2019,15,154,Romain Grosjean,130.10730776672685,5.178121924961253,quali
2019,15,847,George Russell,80.73451460616809,7.544823286813191,quali
2019,15,9,Robert Kubica,61.19119668046449,7.803593800788433,quali
2019,15,817,Daniel Ricciardo,161.6431239500625,5.2713701047259525,quali
2019,15,20,Sebastian Vettel,205.84885423675564,5.104351530846006,race
2019,15,844,Charles Leclerc,181.05733196038872,6.974168157851507,race
2019,15,830,Max Verstappen,194.4841955968527,5.263666187939743,race
2019,15,1,Lewis Hamilton,244.5713018435804,5.422024643462658,race
2019,15,822,Valtteri Bottas,216.07503668529247,5.25842678503571,race
2019,15,848,Alexander Albon,119.81772151663627,8.012168988728115,race
2019,15,846,Lando Norris,113.54063892598789,7.93229062732073,race
2019,15,842,Pierre Gasly,149.41957217432048,6.585175402197642,race
2019,15,807,Nico Hülkenberg,142.80352036372858,5.057938316780449,race
2019,15,841,Antonio Giovinazzi,111.26934295973506,7.608474744045349,race
2019,15,154,Romain Grosjean,130.8570907789749,5.168381580925632,race
2019,15,832,Carlos Sainz,143.42256728713096,5.414489300288205,race
2019,15,840,Lance Stroll,111.30731332582447,6.062073789000578,race
2019,15,817,Daniel Ricciardo,161.0777719652545,5.2620836696267,race
2019,15,826,Daniil Kvyat,116.46996985501322,5.579063826922991,race
2019,15,9,Robert Kubica,64.32919015980167,7.787586588086582,race
2019,15,825,Kevin Magnussen,129.85317256630444,5.29528867255118,race
2019,15,8,Kimi Räikkönen,166.99879709101006,5.1503428270928096,race
2019,15,847,George Russell,80.3879646384014,7.536385301864082,race
2019,16,844,Charles Leclerc,183.8140569977527,6.971289076163463,quali
2019,16,1,Lewis Hamilton,244.96950702344745,5.411566939792646,quali
2019,16,20,Sebastian Vettel,206.71026898476453,5.098103525371057,quali
2019,16,830,Max Verstappen,195.30730804431633,5.2553038701475545,quali
2019,16,822,Valtteri Bottas,215.90830577219262,5.254162355138303,quali
2019,16,832,Carlos Sainz,144.75021252167306,5.409726908923531,quali
2019,16,807,Nico Hülkenberg,143.8247770391338,5.053073510176749,quali
2019,16,846,Lando Norris,116.62919488355719,7.913787838912339,quali
2019,16,154,Romain Grosjean,131.84779797997456,5.162087343747465,quali
2019,16,817,Daniel Ricciardo,161.0155634968083,5.257680188941865,quali
2019,16,842,Pierre Gasly,149.44670090773002,6.541247839014825,quali
2019,16,815,Sergio Pérez,137.86065005236838,5.070064381079657,quali
2019,16,841,Antonio Giovinazzi,113.1230463858245,7.568681107018723,quali
2019,16,825,Kevin Magnussen,129.9014906800829,5.277305056673703,quali
2019,16,840,Lance Stroll,112.05107252027952,6.039962206952636,quali
2019,16,8,Kimi Räikkönen,165.74128235939273,5.138896870966685,quali
2019,16,847,George Russell,82.30875655278328,7.500869631036587,quali
2019,16,9,Robert Kubica,66.65921164316254,7.753922433525999,quali
2019,16,848,Alexander Albon,118.44137004362018,7.966337229877192,quali
2019,16,826,Daniil Kvyat,115.44382017360597,5.569428334759816,quali
2019,16,1,Lewis Hamilton,245.98477220752744,5.404419424551833,race
2019,16,822,Valtteri Bottas,216.76786653618012,5.244391338059713,race
2019,16,844,Charles Leclerc,185.85112527122376,6.944665708039696,race
2019,16,830,Max Verstappen,195.5477155988822,5.237980423787047,race
2019,16,848,Alexander Albon,122.1977037666118,7.951532838885654,race
2019,16,832,Carlos Sainz,146.00764658650758,5.400200008891778,race
2019,16,815,Sergio Pérez,138.942860595337,5.062536266495497,race
2019,16,846,Lando Norris,119.8396466744204,7.882982023278593,race
2019,16,825,Kevin Magnussen,130.960691855703,5.2666164725633315,race
2019,16,807,Nico Hülkenberg,144.15660487959497,5.036511803141851,race
2019,16,840,Lance Stroll,113.66657465789487,6.025040434881301,race
2019,16,826,Daniil Kvyat,116.61211862901513,5.555581699549446,race
2019,16,8,Kimi Räikkönen,165.03013861011425,5.126985630024425,race
2019,16,842,Pierre Gasly,148.85775003876205,6.516392623114966,race
2019,16,841,Antonio Giovinazzi,114.3430035151965,7.493069031269165,race
2019,16,817,Daniel Ricciardo,159.6226168700811,5.241260919239495,race
2019,16,154,Romain Grosjean,131.16891462079568,5.1543069966499875,race
2019,17,20,Sebastian Vettel,208.09463788022575,5.096883225168604,quali
2019,17,844,Charles Leclerc,188.37330833491785,6.937299985280502,quali
2019,17,822,Valtteri Bottas,217.55103009599057,5.236055967005031,quali
2019,17,1,Lewis Hamilton,245.61303300948518,5.399373372043345,quali
2019,17,830,Max Verstappen,196.05019367673322,5.226910044537951,quali
2019,17,848,Alexander Albon,125.54440722793429,7.939036337358378,quali
2019,17,832,Carlos Sainz,147.15574929708978,5.393336649121581,quali
2019,17,846,Lando Norris,122.81068114663526,7.862345084871075,quali
2019,17,842,Pierre Gasly,149.83241343158448,6.489191180732408,quali
2019,17,154,Romain Grosjean,132.05582229577564,5.146875727561459,quali
2019,17,841,Antonio Giovinazzi,116.63354831355079,7.466712855104854,quali
2019,17,840,Lance Stroll,115.03861409494665,6.012709756618114,quali
2019,17,8,Kimi Räikkönen,164.62076215007,5.120023188149695,quali
2019,17,826,Daniil Kvyat,117.42422256056533,5.542303823600637,quali
2019,17,807,Nico Hülkenberg,143.95749733779718,5.031446610648258,quali
2019,17,817,Daniel Ricciardo,158.8376289734306,5.230924488965692,quali
2019,17,815,Sergio Pérez,138.5436066232543,5.0561073951016064,quali
2019,17,847,George Russell,83.87856696656029,7.4584244020468855,quali
2019,17,825,Kevin Magnussen,130.04098538738154,5.2586985960588875,quali
2019,17,9,Robert Kubica,66.24152978756624,7.743769173202313,quali
2019,17,822,Valtteri Bottas,218.99081900691928,5.232956794715363,race
2019,17,20,Sebastian Vettel,209.26143108923824,5.0918037785112755,race
2019,17,1,Lewis Hamilton,245.29510786257197,5.394940618451785,race
2019,17,848,Alexander Albon,129.28648401050472,7.929517026817598,race
2019,17,832,Carlos Sainz,148.57229663370873,5.387585269721817,race
2019,17,844,Charles Leclerc,188.15582496145666,6.9201817485000126,race
2019,17,842,Pierre Gasly,151.08827951539078,6.461418034077686,race
2019,17,815,Sergio Pérez,139.34739329574234,5.046677824118831,race
2019,17,840,Lance Stroll,116.63130778729801,6.000238730488351,race
2019,17,826,Daniil Kvyat,118.55377646301075,5.530275732753362,race
2019,17,846,Lando Norris,124.30446178639652,7.789410812943281,race
2019,17,8,Kimi Räikkönen,163.82149959683375,5.1098126589934125,race
2019,17,154,Romain Grosjean,131.9012105164571,5.141001289307975,race
2019,17,841,Antonio Giovinazzi,116.49560374869483,7.442322795867538,race
2019,17,825,Kevin Magnussen,129.36724489237147,5.249750503030989,race
2019,17,847,George Russell,83.69282829816295,7.439573682300582,race
2019,17,9,Robert Kubica,65.58101784205125,7.72811715499496,race
2019,18,830,Max Verstappen,197.56617462267172,5.226016319431235,quali
2019,18,844,Charles Leclerc,190.65883325456065,6.912678104245572,quali
2019,18,20,Sebastian Vettel,210.2015124112815,5.086043223250289,quali
2019,18,1,Lewis Hamilton,244.99189911580547,5.389929934682639,quali
2019,18,848,Alexander Albon,132.7813823153679,7.921315408572184,quali
2019,18,822,Valtteri Bottas,218.71020234356513,5.227860010058219,quali
